session,accumulated_power,activity_type,cadence,distance,enhanced_speed,heart_rate,power,speed,timestamp,date
Session_2024-12-08,179107.0,cycling,93.0,15051.58,11.506,103,137.0,11.506,2024-12-08 13:08:57,2024-12-08
Session_2024-12-08,179248.0,cycling,94.0,15063.09,11.517,104,141.0,11.517,2024-12-08 13:08:58,2024-12-08
Session_2024-12-08,179385.0,cycling,93.0,15074.61,11.517,104,137.0,11.517,2024-12-08 13:08:59,2024-12-08
Session_2024-12-08,179522.0,cycling,94.0,15086.12,11.517,104,137.0,11.517,2024-12-08 13:09:00,2024-12-08
Session_2024-12-08,179658.0,cycling,95.0,15097.64,11.517,104,136.0,11.517,2024-12-08 13:09:01,2024-12-08
Session_2024-12-08,179788.0,cycling,93.0,15109.12,11.483,105,130.0,11.483,2024-12-08 13:09:02,2024-12-08
Session_2024-12-08,179918.0,cycling,92.0,15120.6,11.472,105,130.0,11.472,2024-12-08 13:09:03,2024-12-08
Session_2024-12-08,180049.0,cycling,93.0,15132.06,11.464,106,131.0,11.464,2024-12-08 13:09:04,2024-12-08
Session_2024-12-08,180181.0,cycling,93.0,15143.51,11.45,106,132.0,11.45,2024-12-08 13:09:05,2024-12-08
Session_2024-12-08,180313.0,cycling,92.0,15154.94,11.428,105,132.0,11.428,2024-12-08 13:09:06,2024-12-08
Session_2024-12-08,180449.0,cycling,95.0,15166.38,11.439,106,136.0,11.439,2024-12-08 13:09:07,2024-12-08
Session_2024-12-08,180580.0,cycling,92.0,15177.79,11.414,106,131.0,11.414,2024-12-08 13:09:08,2024-12-08
Session_2024-12-08,180713.0,cycling,93.0,15189.21,11.414,106,133.0,11.414,2024-12-08 13:09:09,2024-12-08
Session_2024-12-08,180850.0,cycling,93.0,15200.62,11.414,106,137.0,11.414,2024-12-08 13:09:10,2024-12-08
Session_2024-12-08,180989.0,cycling,95.0,15212.07,11.45,107,139.0,11.45,2024-12-08 13:09:11,2024-12-08
Session_2024-12-08,181133.0,cycling,93.0,15223.54,11.472,107,144.0,11.472,2024-12-08 13:09:12,2024-12-08
Session_2024-12-08,181273.0,cycling,92.0,15235.01,11.464,107,140.0,11.464,2024-12-08 13:09:13,2024-12-08
Session_2024-12-08,181409.0,cycling,94.0,15246.48,11.472,107,136.0,11.472,2024-12-08 13:09:14,2024-12-08
Session_2024-12-08,181546.0,cycling,94.0,15257.95,11.472,107,137.0,11.472,2024-12-08 13:09:15,2024-12-08
Session_2024-12-08,181670.0,cycling,92.0,15269.38,11.428,107,124.0,11.428,2024-12-08 13:09:16,2024-12-08
Session_2024-12-08,181794.0,cycling,94.0,15280.77,11.392,107,124.0,11.392,2024-12-08 13:09:17,2024-12-08
Session_2024-12-08,181932.0,cycling,93.0,15292.19,11.414,107,138.0,11.414,2024-12-08 13:09:18,2024-12-08
Session_2024-12-08,182077.0,cycling,93.0,15303.64,11.45,107,145.0,11.45,2024-12-08 13:09:19,2024-12-08
Session_2024-12-08,182219.0,cycling,93.0,15315.12,11.483,107,142.0,11.483,2024-12-08 13:09:20,2024-12-08
Session_2024-12-08,182365.0,cycling,93.0,15326.62,11.506,106,146.0,11.506,2024-12-08 13:09:21,2024-12-08
Session_2024-12-08,182507.0,cycling,95.0,15338.14,11.517,106,142.0,11.517,2024-12-08 13:09:22,2024-12-08
Session_2024-12-08,182644.0,cycling,94.0,15349.66,11.517,106,137.0,11.517,2024-12-08 13:09:23,2024-12-08
Session_2024-12-08,182778.0,cycling,92.0,15361.17,11.517,106,134.0,11.517,2024-12-08 13:09:24,2024-12-08
Session_2024-12-08,182921.0,cycling,95.0,15372.69,11.517,106,143.0,11.517,2024-12-08 13:09:25,2024-12-08
Session_2024-12-08,183062.0,cycling,92.0,15384.22,11.531,106,141.0,11.531,2024-12-08 13:09:26,2024-12-08
Session_2024-12-08,183192.0,cycling,94.0,15395.72,11.494,106,130.0,11.494,2024-12-08 13:09:27,2024-12-08
Session_2024-12-08,183324.0,cycling,93.0,15407.18,11.461,106,132.0,11.461,2024-12-08 13:09:28,2024-12-08
Session_2024-12-08,183451.0,cycling,92.0,15418.63,11.45,105,127.0,11.45,2024-12-08 13:09:29,2024-12-08
Session_2024-12-08,183583.0,cycling,94.0,15430.05,11.428,105,132.0,11.428,2024-12-08 13:09:30,2024-12-08
Session_2024-12-08,183721.0,cycling,92.0,15441.5,11.45,104,138.0,11.45,2024-12-08 13:09:31,2024-12-08
Session_2024-12-08,183872.0,cycling,94.0,15453.01,11.506,104,151.0,11.506,2024-12-08 13:09:32,2024-12-08
Session_2024-12-08,184019.0,cycling,92.0,15464.52,11.506,104,147.0,11.506,2024-12-08 13:09:33,2024-12-08
Session_2024-12-08,184148.0,cycling,93.0,15476.02,11.506,104,129.0,11.506,2024-12-08 13:09:34,2024-12-08
Session_2024-12-08,184286.0,cycling,94.0,15487.52,11.494,104,138.0,11.494,2024-12-08 13:09:35,2024-12-08
Session_2024-12-08,184418.0,cycling,94.0,15499.0,11.483,104,132.0,11.483,2024-12-08 13:09:36,2024-12-08
Session_2024-12-08,184552.0,cycling,94.0,15510.47,11.472,104,134.0,11.472,2024-12-08 13:09:37,2024-12-08
Session_2024-12-08,184689.0,cycling,91.0,15521.95,11.472,104,137.0,11.472,2024-12-08 13:09:38,2024-12-08
Session_2024-12-08,184804.0,cycling,92.0,15533.34,11.392,104,115.0,11.392,2024-12-08 13:09:39,2024-12-08
Session_2024-12-08,184918.0,cycling,92.0,15544.68,11.347,103,114.0,11.347,2024-12-08 13:09:40,2024-12-08
Session_2024-12-08,185054.0,cycling,92.0,15556.01,11.331,103,136.0,11.331,2024-12-08 13:09:41,2024-12-08
Session_2024-12-08,185190.0,cycling,92.0,15567.36,11.347,103,136.0,11.347,2024-12-08 13:09:42,2024-12-08
Session_2024-12-08,185336.0,cycling,92.0,15578.75,11.392,103,146.0,11.392,2024-12-08 13:09:43,2024-12-08
Session_2024-12-08,185478.0,cycling,92.0,15590.16,11.403,103,142.0,11.403,2024-12-08 13:09:44,2024-12-08
Session_2024-12-08,185612.0,cycling,93.0,15601.56,11.403,103,134.0,11.403,2024-12-08 13:09:45,2024-12-08
Session_2024-12-08,185744.0,cycling,93.0,15612.96,11.403,103,132.0,11.403,2024-12-08 13:09:46,2024-12-08
Session_2024-12-08,185877.0,cycling,92.0,15624.34,11.381,103,133.0,11.381,2024-12-08 13:09:47,2024-12-08
Session_2024-12-08,186013.0,cycling,93.0,15635.73,11.392,103,136.0,11.392,2024-12-08 13:09:48,2024-12-08
Session_2024-12-08,186149.0,cycling,93.0,15647.14,11.403,103,136.0,11.403,2024-12-08 13:09:49,2024-12-08
Session_2024-12-08,186283.0,cycling,91.0,15658.52,11.381,103,134.0,11.381,2024-12-08 13:09:50,2024-12-08
Session_2024-12-08,186416.0,cycling,94.0,15669.9,11.381,103,133.0,11.381,2024-12-08 13:09:51,2024-12-08
Session_2024-12-08,186550.0,cycling,93.0,15681.26,11.367,104,134.0,11.367,2024-12-08 13:09:52,2024-12-08
Session_2024-12-08,186694.0,cycling,92.0,15692.67,11.403,104,144.0,11.403,2024-12-08 13:09:53,2024-12-08
Session_2024-12-08,186829.0,cycling,91.0,15704.06,11.392,105,135.0,11.392,2024-12-08 13:09:54,2024-12-08
Session_2024-12-08,186959.0,cycling,92.0,15715.44,11.381,105,130.0,11.381,2024-12-08 13:09:55,2024-12-08
Session_2024-12-08,187090.0,cycling,91.0,15726.79,11.347,105,131.0,11.347,2024-12-08 13:09:56,2024-12-08
Session_2024-12-08,187215.0,cycling,92.0,15738.11,11.319,105,125.0,11.319,2024-12-08 13:09:57,2024-12-08
Session_2024-12-08,187343.0,cycling,92.0,15749.42,11.314,104,128.0,11.314,2024-12-08 13:09:58,2024-12-08
Session_2024-12-08,187478.0,cycling,92.0,15760.73,11.314,104,135.0,11.314,2024-12-08 13:09:59,2024-12-08
Session_2024-12-08,187614.0,cycling,92.0,15772.05,11.319,103,136.0,11.319,2024-12-08 13:10:00,2024-12-08
Session_2024-12-08,187744.0,cycling,92.0,15783.35,11.303,103,130.0,11.303,2024-12-08 13:10:01,2024-12-08
Session_2024-12-08,187873.0,cycling,93.0,15794.65,11.292,103,129.0,11.292,2024-12-08 13:10:02,2024-12-08
Session_2024-12-08,188005.0,cycling,91.0,15805.94,11.292,102,132.0,11.292,2024-12-08 13:10:03,2024-12-08
Session_2024-12-08,188136.0,cycling,91.0,15817.21,11.272,103,131.0,11.272,2024-12-08 13:10:04,2024-12-08
Session_2024-12-08,188270.0,cycling,92.0,15828.49,11.281,103,134.0,11.281,2024-12-08 13:10:05,2024-12-08
Session_2024-12-08,188409.0,cycling,93.0,15839.79,11.303,103,139.0,11.303,2024-12-08 13:10:06,2024-12-08
Session_2024-12-08,188544.0,cycling,91.0,15851.11,11.319,103,135.0,11.319,2024-12-08 13:10:07,2024-12-08
Session_2024-12-08,188679.0,cycling,91.0,15862.43,11.314,103,135.0,11.314,2024-12-08 13:10:08,2024-12-08
Session_2024-12-08,188808.0,cycling,92.0,15873.73,11.303,103,129.0,11.303,2024-12-08 13:10:09,2024-12-08
Session_2024-12-08,188940.0,cycling,92.0,15885.02,11.294,104,132.0,11.294,2024-12-08 13:10:10,2024-12-08
Session_2024-12-08,189074.0,cycling,92.0,15896.33,11.303,103,134.0,11.303,2024-12-08 13:10:11,2024-12-08
Session_2024-12-08,189209.0,cycling,91.0,15907.64,11.314,104,135.0,11.314,2024-12-08 13:10:12,2024-12-08
Session_2024-12-08,189347.0,cycling,93.0,15918.95,11.314,104,138.0,11.314,2024-12-08 13:10:13,2024-12-08
Session_2024-12-08,189484.0,cycling,91.0,15930.27,11.319,104,137.0,11.319,2024-12-08 13:10:14,2024-12-08
Session_2024-12-08,189615.0,cycling,94.0,15941.58,11.303,104,131.0,11.303,2024-12-08 13:10:15,2024-12-08
Session_2024-12-08,189747.0,cycling,91.0,15952.88,11.306,104,132.0,11.306,2024-12-08 13:10:16,2024-12-08
Session_2024-12-08,189882.0,cycling,91.0,15964.18,11.303,104,135.0,11.303,2024-12-08 13:10:17,2024-12-08
Session_2024-12-08,190008.0,cycling,92.0,15975.48,11.292,104,126.0,11.292,2024-12-08 13:10:18,2024-12-08
Session_2024-12-08,190134.0,cycling,93.0,15986.76,11.283,103,126.0,11.283,2024-12-08 13:10:19,2024-12-08
Session_2024-12-08,190262.0,cycling,91.0,15998.03,11.269,103,128.0,11.269,2024-12-08 13:10:20,2024-12-08
Session_2024-12-08,190394.0,cycling,93.0,16009.29,11.258,102,132.0,11.258,2024-12-08 13:10:21,2024-12-08
Session_2024-12-08,190520.0,cycling,91.0,16020.54,11.247,102,126.0,11.247,2024-12-08 13:10:22,2024-12-08
Session_2024-12-08,190655.0,cycling,90.0,16031.82,11.281,102,135.0,11.281,2024-12-08 13:10:23,2024-12-08
Session_2024-12-08,190792.0,cycling,92.0,16043.12,11.303,102,137.0,11.303,2024-12-08 13:10:24,2024-12-08
Session_2024-12-08,190923.0,cycling,92.0,16054.41,11.294,102,131.0,11.294,2024-12-08 13:10:25,2024-12-08
Session_2024-12-08,191054.0,cycling,92.0,16065.71,11.292,102,131.0,11.292,2024-12-08 13:10:26,2024-12-08
Session_2024-12-08,191179.0,cycling,90.0,16076.97,11.269,102,125.0,11.269,2024-12-08 13:10:27,2024-12-08
Session_2024-12-08,191308.0,cycling,91.0,16088.25,11.272,103,129.0,11.272,2024-12-08 13:10:28,2024-12-08
Session_2024-12-08,191442.0,cycling,91.0,16099.55,11.303,103,134.0,11.303,2024-12-08 13:10:29,2024-12-08
Session_2024-12-08,191583.0,cycling,93.0,16110.88,11.325,103,141.0,11.325,2024-12-08 13:10:30,2024-12-08
Session_2024-12-08,191730.0,cycling,92.0,16122.24,11.369,103,147.0,11.369,2024-12-08 13:10:31,2024-12-08
Session_2024-12-08,191864.0,cycling,92.0,16133.61,11.367,103,134.0,11.367,2024-12-08 13:10:32,2024-12-08
Session_2024-12-08,191996.0,cycling,93.0,16144.98,11.369,103,132.0,11.369,2024-12-08 13:10:33,2024-12-08
Session_2024-12-08,192129.0,cycling,93.0,16156.34,11.358,103,133.0,11.358,2024-12-08 13:10:34,2024-12-08
Session_2024-12-08,192262.0,cycling,91.0,16167.71,11.369,102,133.0,11.369,2024-12-08 13:10:35,2024-12-08
Session_2024-12-08,192401.0,cycling,93.0,16179.09,11.381,103,139.0,11.381,2024-12-08 13:10:36,2024-12-08
Session_2024-12-08,192538.0,cycling,93.0,16190.47,11.378,102,137.0,11.378,2024-12-08 13:10:37,2024-12-08
Session_2024-12-08,192670.0,cycling,92.0,16201.83,11.369,103,132.0,11.369,2024-12-08 13:10:38,2024-12-08
Session_2024-12-08,192804.0,cycling,92.0,16213.2,11.369,103,134.0,11.369,2024-12-08 13:10:39,2024-12-08
Session_2024-12-08,192945.0,cycling,92.0,16224.61,11.403,103,141.0,11.403,2024-12-08 13:10:40,2024-12-08
Session_2024-12-08,193078.0,cycling,94.0,16236.01,11.403,103,133.0,11.403,2024-12-08 13:10:41,2024-12-08
Session_2024-12-08,193214.0,cycling,91.0,16247.41,11.403,103,136.0,11.403,2024-12-08 13:10:42,2024-12-08
Session_2024-12-08,193341.0,cycling,92.0,16258.79,11.378,103,127.0,11.378,2024-12-08 13:10:43,2024-12-08
Session_2024-12-08,193469.0,cycling,92.0,16270.15,11.358,104,128.0,11.358,2024-12-08 13:10:44,2024-12-08
Session_2024-12-08,193603.0,cycling,93.0,16281.52,11.369,104,134.0,11.369,2024-12-08 13:10:45,2024-12-08
Session_2024-12-08,193732.0,cycling,92.0,16292.86,11.347,104,129.0,11.347,2024-12-08 13:10:46,2024-12-08
Session_2024-12-08,193865.0,cycling,92.0,16304.22,11.356,104,133.0,11.356,2024-12-08 13:10:47,2024-12-08
Session_2024-12-08,193994.0,cycling,92.0,16315.54,11.325,104,129.0,11.325,2024-12-08 13:10:48,2024-12-08
Session_2024-12-08,194122.0,cycling,92.0,16326.85,11.303,104,128.0,11.303,2024-12-08 13:10:49,2024-12-08
Session_2024-12-08,194253.0,cycling,92.0,16338.16,11.314,104,131.0,11.314,2024-12-08 13:10:50,2024-12-08
Session_2024-12-08,194392.0,cycling,92.0,16349.48,11.319,104,139.0,11.319,2024-12-08 13:10:51,2024-12-08
Session_2024-12-08,194536.0,cycling,93.0,16360.84,11.358,104,144.0,11.358,2024-12-08 13:10:52,2024-12-08
Session_2024-12-08,194671.0,cycling,92.0,16372.2,11.358,104,135.0,11.358,2024-12-08 13:10:53,2024-12-08
Session_2024-12-08,194811.0,cycling,92.0,16383.59,11.392,104,140.0,11.392,2024-12-08 13:10:54,2024-12-08
Session_2024-12-08,194951.0,cycling,92.0,16394.99,11.403,104,140.0,11.403,2024-12-08 13:10:55,2024-12-08
Session_2024-12-08,195093.0,cycling,95.0,16406.42,11.428,104,142.0,11.428,2024-12-08 13:10:56,2024-12-08
Session_2024-12-08,195231.0,cycling,92.0,16417.86,11.439,104,138.0,11.439,2024-12-08 13:10:57,2024-12-08
Session_2024-12-08,195370.0,cycling,94.0,16429.31,11.45,104,139.0,11.45,2024-12-08 13:10:58,2024-12-08
Session_2024-12-08,195504.0,cycling,93.0,16440.75,11.439,105,134.0,11.439,2024-12-08 13:10:59,2024-12-08
Session_2024-12-08,195635.0,cycling,93.0,16452.19,11.439,105,131.0,11.439,2024-12-08 13:11:00,2024-12-08
Session_2024-12-08,195770.0,cycling,94.0,16463.62,11.428,105,135.0,11.428,2024-12-08 13:11:01,2024-12-08
Session_2024-12-08,195904.0,cycling,93.0,16475.05,11.439,105,134.0,11.439,2024-12-08 13:11:02,2024-12-08
Session_2024-12-08,196025.0,cycling,94.0,16486.43,11.378,105,121.0,11.378,2024-12-08 13:11:03,2024-12-08
Session_2024-12-08,196149.0,cycling,92.0,16497.79,11.358,104,124.0,11.358,2024-12-08 13:11:04,2024-12-08
Session_2024-12-08,196283.0,cycling,93.0,16509.17,11.381,104,134.0,11.381,2024-12-08 13:11:05,2024-12-08
Session_2024-12-08,196430.0,cycling,93.0,16520.58,11.414,104,147.0,11.414,2024-12-08 13:11:06,2024-12-08
Session_2024-12-08,196572.0,cycling,96.0,16532.03,11.45,104,142.0,11.45,2024-12-08 13:11:07,2024-12-08
Session_2024-12-08,196714.0,cycling,92.0,16543.49,11.461,104,142.0,11.461,2024-12-08 13:11:08,2024-12-08
Session_2024-12-08,196852.0,cycling,92.0,16554.96,11.461,104,138.0,11.461,2024-12-08 13:11:09,2024-12-08
Session_2024-12-08,196975.0,cycling,94.0,16566.36,11.403,105,123.0,11.403,2024-12-08 13:11:10,2024-12-08
Session_2024-12-08,197097.0,cycling,93.0,16577.74,11.381,105,122.0,11.381,2024-12-08 13:11:11,2024-12-08
Session_2024-12-08,197232.0,cycling,92.0,16589.13,11.392,105,135.0,11.392,2024-12-08 13:11:12,2024-12-08
Session_2024-12-08,197357.0,cycling,93.0,16600.49,11.358,105,125.0,11.358,2024-12-08 13:11:13,2024-12-08
Session_2024-12-08,197496.0,cycling,92.0,16611.87,11.381,105,139.0,11.381,2024-12-08 13:11:14,2024-12-08
Session_2024-12-08,197639.0,cycling,93.0,16623.26,11.392,105,143.0,11.392,2024-12-08 13:11:15,2024-12-08
Session_2024-12-08,197765.0,cycling,92.0,16634.63,11.367,105,126.0,11.367,2024-12-08 13:11:16,2024-12-08
Session_2024-12-08,197891.0,cycling,93.0,16645.96,11.336,105,126.0,11.336,2024-12-08 13:11:17,2024-12-08
Session_2024-12-08,198022.0,cycling,91.0,16657.29,11.325,105,131.0,11.325,2024-12-08 13:11:18,2024-12-08
Session_2024-12-08,198154.0,cycling,92.0,16668.62,11.336,105,132.0,11.336,2024-12-08 13:11:19,2024-12-08
Session_2024-12-08,198285.0,cycling,91.0,16679.95,11.319,105,131.0,11.319,2024-12-08 13:11:20,2024-12-08
Session_2024-12-08,198424.0,cycling,93.0,16691.29,11.347,105,139.0,11.347,2024-12-08 13:11:21,2024-12-08
Session_2024-12-08,198579.0,cycling,92.0,16702.72,11.428,105,155.0,11.428,2024-12-08 13:11:22,2024-12-08
Session_2024-12-08,198733.0,cycling,94.0,16714.2,11.483,105,154.0,11.483,2024-12-08 13:11:23,2024-12-08
Session_2024-12-08,198876.0,cycling,92.0,16725.71,11.506,105,143.0,11.506,2024-12-08 13:11:24,2024-12-08
Session_2024-12-08,199005.0,cycling,93.0,16737.19,11.483,105,129.0,11.483,2024-12-08 13:11:25,2024-12-08
Session_2024-12-08,199139.0,cycling,93.0,16748.67,11.483,105,134.0,11.483,2024-12-08 13:11:26,2024-12-08
Session_2024-12-08,199275.0,cycling,94.0,16760.16,11.483,105,136.0,11.483,2024-12-08 13:11:27,2024-12-08
Session_2024-12-08,199407.0,cycling,92.0,16771.63,11.472,105,132.0,11.472,2024-12-08 13:11:28,2024-12-08
Session_2024-12-08,199549.0,cycling,94.0,16783.11,11.483,105,142.0,11.483,2024-12-08 13:11:29,2024-12-08
Session_2024-12-08,199685.0,cycling,93.0,16794.59,11.483,106,136.0,11.483,2024-12-08 13:11:30,2024-12-08
Session_2024-12-08,199819.0,cycling,94.0,16806.07,11.475,106,134.0,11.475,2024-12-08 13:11:31,2024-12-08
Session_2024-12-08,199953.0,cycling,92.0,16817.54,11.472,106,134.0,11.472,2024-12-08 13:11:32,2024-12-08
Session_2024-12-08,200083.0,cycling,93.0,16828.98,11.439,105,130.0,11.439,2024-12-08 13:11:33,2024-12-08
Session_2024-12-08,200211.0,cycling,95.0,16840.42,11.439,105,128.0,11.439,2024-12-08 13:11:34,2024-12-08
Session_2024-12-08,200352.0,cycling,93.0,16851.86,11.439,106,141.0,11.439,2024-12-08 13:11:35,2024-12-08
Session_2024-12-08,200493.0,cycling,93.0,16863.32,11.461,106,141.0,11.461,2024-12-08 13:11:36,2024-12-08
Session_2024-12-08,200627.0,cycling,93.0,16874.78,11.461,106,134.0,11.461,2024-12-08 13:11:37,2024-12-08
Session_2024-12-08,200763.0,cycling,93.0,16886.24,11.461,106,136.0,11.461,2024-12-08 13:11:38,2024-12-08
Session_2024-12-08,200893.0,cycling,93.0,16897.69,11.45,106,130.0,11.45,2024-12-08 13:11:39,2024-12-08
Session_2024-12-08,201015.0,cycling,93.0,16909.09,11.403,106,122.0,11.403,2024-12-08 13:11:40,2024-12-08
Session_2024-12-08,201146.0,cycling,93.0,16920.5,11.403,106,131.0,11.403,2024-12-08 13:11:41,2024-12-08
Session_2024-12-08,201283.0,cycling,93.0,16931.91,11.414,106,137.0,11.414,2024-12-08 13:11:42,2024-12-08
Session_2024-12-08,201425.0,cycling,94.0,16943.36,11.45,105,142.0,11.45,2024-12-08 13:11:43,2024-12-08
Session_2024-12-08,201558.0,cycling,93.0,16954.81,11.45,106,133.0,11.45,2024-12-08 13:11:44,2024-12-08
Session_2024-12-08,201685.0,cycling,92.0,16966.22,11.414,106,127.0,11.414,2024-12-08 13:11:45,2024-12-08
Session_2024-12-08,201809.0,cycling,92.0,16977.6,11.381,106,124.0,11.381,2024-12-08 13:11:46,2024-12-08
Session_2024-12-08,201937.0,cycling,95.0,16988.97,11.369,106,128.0,11.369,2024-12-08 13:11:47,2024-12-08
Session_2024-12-08,202071.0,cycling,91.0,17000.34,11.367,106,134.0,11.367,2024-12-08 13:11:48,2024-12-08
Session_2024-12-08,202196.0,cycling,94.0,17011.68,11.336,106,125.0,11.336,2024-12-08 13:11:49,2024-12-08
Session_2024-12-08,202325.0,cycling,92.0,17022.98,11.303,106,129.0,11.303,2024-12-08 13:11:50,2024-12-08
Session_2024-12-08,202469.0,cycling,93.0,17034.35,11.367,106,144.0,11.367,2024-12-08 13:11:51,2024-12-08
Session_2024-12-08,202615.0,cycling,93.0,17045.76,11.414,106,146.0,11.414,2024-12-08 13:11:52,2024-12-08
Session_2024-12-08,202771.0,cycling,94.0,17057.25,11.494,106,156.0,11.494,2024-12-08 13:11:53,2024-12-08
Session_2024-12-08,202907.0,cycling,92.0,17068.7,11.45,106,136.0,11.45,2024-12-08 13:11:54,2024-12-08
Session_2024-12-08,203007.0,cycling,92.0,17080.04,11.336,106,100.0,11.336,2024-12-08 13:11:55,2024-12-08
Session_2024-12-08,203114.0,cycling,92.0,17091.3,11.261,106,107.0,11.261,2024-12-08 13:11:56,2024-12-08
Session_2024-12-08,203229.0,cycling,92.0,17102.51,11.206,106,115.0,11.206,2024-12-08 13:11:57,2024-12-08
Session_2024-12-08,203363.0,cycling,91.0,17113.76,11.258,107,134.0,11.258,2024-12-08 13:11:58,2024-12-08
Session_2024-12-08,203521.0,cycling,91.0,17125.12,11.356,106,158.0,11.356,2024-12-08 13:11:59,2024-12-08
Session_2024-12-08,203667.0,cycling,94.0,17136.51,11.392,106,146.0,11.392,2024-12-08 13:12:00,2024-12-08
Session_2024-12-08,203804.0,cycling,93.0,17147.91,11.403,106,137.0,11.403,2024-12-08 13:12:01,2024-12-08
Session_2024-12-08,203936.0,cycling,92.0,17159.29,11.381,106,132.0,11.381,2024-12-08 13:12:02,2024-12-08
Session_2024-12-08,204069.0,cycling,92.0,17170.69,11.392,105,133.0,11.392,2024-12-08 13:12:03,2024-12-08
Session_2024-12-08,204202.0,cycling,93.0,17182.07,11.381,105,133.0,11.381,2024-12-08 13:12:04,2024-12-08
Session_2024-12-08,204330.0,cycling,93.0,17193.44,11.367,105,128.0,11.367,2024-12-08 13:12:05,2024-12-08
Session_2024-12-08,204458.0,cycling,92.0,17204.78,11.347,104,128.0,11.347,2024-12-08 13:12:06,2024-12-08
Session_2024-12-08,204600.0,cycling,93.0,17216.16,11.381,104,142.0,11.381,2024-12-08 13:12:07,2024-12-08
Session_2024-12-08,204743.0,cycling,91.0,17227.57,11.403,103,143.0,11.403,2024-12-08 13:12:08,2024-12-08
Session_2024-12-08,204868.0,cycling,93.0,17238.95,11.381,103,125.0,11.381,2024-12-08 13:12:09,2024-12-08
Session_2024-12-08,204991.0,cycling,93.0,17250.29,11.342,103,123.0,11.342,2024-12-08 13:12:10,2024-12-08
Session_2024-12-08,205121.0,cycling,91.0,17261.62,11.336,102,130.0,11.336,2024-12-08 13:12:11,2024-12-08
Session_2024-12-08,205257.0,cycling,92.0,17272.98,11.358,102,136.0,11.358,2024-12-08 13:12:12,2024-12-08
Session_2024-12-08,205396.0,cycling,92.0,17284.36,11.381,102,139.0,11.381,2024-12-08 13:12:13,2024-12-08
Session_2024-12-08,205527.0,cycling,93.0,17295.74,11.378,102,131.0,11.378,2024-12-08 13:12:14,2024-12-08
Session_2024-12-08,205662.0,cycling,92.0,17307.12,11.381,102,135.0,11.381,2024-12-08 13:12:15,2024-12-08
Session_2024-12-08,205800.0,cycling,94.0,17318.51,11.392,102,138.0,11.392,2024-12-08 13:12:16,2024-12-08
Session_2024-12-08,205924.0,cycling,92.0,17329.87,11.358,102,124.0,11.358,2024-12-08 13:12:17,2024-12-08
